New code,Point Order,Sub Polygon Id,Ward BOROU,Ward GSS C,Ward LB GS,Ward Name,FID,Latitude,Latitude (Ward simple3 Features.csv),Longitude,Longitude (Ward simple3 Features.csv),Number of Records,Ward HECTA,Ward NONLD,Ward POLY
E05000026,1,1,Barking and Dagenham,E05000026,E09000002,Abbey,611,51.5443,51.5392,0.0817,0.0796,1,128.292,2.655,51353
E05000026,2,1,Barking and Dagenham,E05000026,E09000002,Abbey,611,51.5372,51.5392,0.0952,0.0796,1,128.292,2.655,51353
E05000026,3,1,Barking and Dagenham,E05000026,E09000002,Abbey,611,51.5365,51.5392,0.0871,0.0796,1,128.292,2.655,51353
E05000026,4,1,Barking and Dagenham,E05000026,E09000002,Abbey,611,51.5331,51.5392,0.0776,0.0796,1,128.292,2.655,51353
E05000026,5,1,Barking and Dagenham,E05000026,E09000002,Abbey,611,51.5369,51.5392,0.0753,0.0796,1,128.292,2.655,51353
E05000026,6,1,Barking and Dagenham,E05000026,E09000002,Abbey,611,51.5357,51.5392,0.0703,0.0796,1,128.292,2.655,51353
E05000026,7,1,Barking and Dagenham,E05000026,E09000002,Abbey,611,51.5394,51.5392,0.0685,0.0796,1,128.292,2.655,51353
E05000026,8,1,Barking and Dagenham,E05000026,E09000002,Abbey,611,51.5437,51.5392,0.0699,0.0796,1,128.292,2.655,51353
E05000026,9,1,Barking and Dagenham,E05000026,E09000002,Abbey,611,51.5439,51.5392,0.07,0.0796,1,128.292,2.655,51353
E05000026,10,1,Barking and Dagenham,E05000026,E09000002,Abbey,611,51.5431,51.5392,0.0734,0.0796,1,128.292,2.655,51353
E05000026,11,1,Barking and Dagenham,E05000026,E09000002,Abbey,611,51.5443,51.5392,0.0817,0.0796,1,128.292,2.655,51353
E05000027,1,1,Barking and Dagenham,E05000027,E09000002,Alibon,617,51.5433,51.545,0.1335,0.1492,1,136.442,0,117020
E05000027,2,1,Barking and Dagenham,E05000027,E09000002,Alibon,617,51.5452,51.545,0.1402,0.1492,1,136.442,0,117020
E05000027,3,1,Barking and Dagenham,E05000027,E09000002,Alibon,617,51.544,51.545,0.1432,0.1492,1,136.442,0,117020
E05000027,4,1,Barking and Dagenham,E05000027,E09000002,Alibon,617,51.5461,51.545,0.1447,0.1492,1,136.442,0,117020
E05000027,5,1,Barking and Dagenham,E05000027,E09000002,Alibon,617,51.5505,51.545,0.1444,0.1492,1,136.442,0,117020
E05000027,6,1,Barking and Dagenham,E05000027,E09000002,Alibon,617,51.5505,51.545,0.158,0.1492,1,136.442,0,117020
E05000027,7,1,Barking and Dagenham,E05000027,E09000002,Alibon,617,51.5479,51.545,0.1581,0.1492,1,136.442,0,117020
E05000027,8,1,Barking and Dagenham,E05000027,E09000002,Alibon,617,51.5428,51.545,0.1632,0.1492,1,136.442,0,117020
E05000027,9,1,Barking and Dagenham,E05000027,E09000002,Alibon,617,51.5411,51.545,0.1495,0.1492,1,136.442,0,117020
E05000027,10,1,Barking and Dagenham,E05000027,E09000002,Alibon,617,51.5406,51.545,0.1419,0.1492,1,136.442,0,117020
E05000027,11,1,Barking and Dagenham,E05000027,E09000002,Alibon,617,51.5402,51.545,0.1358,0.1492,1,136.442,0,117020
E05000027,12,1,Barking and Dagenham,E05000027,E09000002,Alibon,617,51.5433,51.545,0.1335,0.1492,1,136.442,0,117020
E05000028,1,1,Barking and Dagenham,E05000028,E09000002,Becontree,616,51.5515,51.5537,0.1091,0.1207,1,128.809,0,117018
E05000028,2,1,Barking and Dagenham,E05000028,E09000002,Becontree,616,51.552,51.5537,0.1127,0.1207,1,128.809,0,117018
E05000028,3,1,Barking and Dagenham,E05000028,E09000002,Becontree,616,51.558,51.5537,0.1221,0.1207,1,128.809,0,117018
E05000028,4,1,Barking and Dagenham,E05000028,E09000002,Becontree,616,51.5587,51.5537,0.1191,0.1207,1,128.809,0,117018
E05000028,5,1,Barking and Dagenham,E05000028,E09000002,Becontree,616,51.562,51.5537,0.1214,0.1207,1,128.809,0,117018
E05000028,6,1,Barking and Dagenham,E05000028,E09000002,Becontree,616,51.5638,51.5537,0.1266,0.1207,1,128.809,0,117018
E05000028,7,1,Barking and Dagenham,E05000028,E09000002,Becontree,616,51.5614,51.5537,0.1255,0.1207,1,128.809,0,117018
E05000028,8,1,Barking and Dagenham,E05000028,E09000002,Becontree,616,51.5563,51.5537,0.1293,0.1207,1,128.809,0,117018
E05000028,9,1,Barking and Dagenham,E05000028,E09000002,Becontree,616,51.5551,51.5537,0.1288,0.1207,1,128.809,0,117018
E05000028,10,1,Barking and Dagenham,E05000028,E09000002,Becontree,616,51.5509,51.5537,0.1259,0.1207,1,128.809,0,117018
E05000028,11,1,Barking and Dagenham,E05000028,E09000002,Becontree,616,51.5469,51.5537,0.1235,0.1207,1,128.809,0,117018
E05000028,12,1,Barking and Dagenham,E05000028,E09000002,Becontree,616,51.549,51.5537,0.1086,0.1207,1,128.809,0,117018
E05000028,13,1,Barking and Dagenham,E05000028,E09000002,Becontree,616,51.5504,51.5537,0.1078,0.1207,1,128.809,0,117018
E05000028,14,1,Barking and Dagenham,E05000028,E09000002,Becontree,616,51.5515,51.5537,0.1091,0.1207,1,128.809,0,117018
E05000029,1,1,Barking and Dagenham,E05000029,E09000002,Chadwell Heath,622,51.5702,51.5843,0.1317,0.1417,1,338.422,0,117014
E05000029,2,1,Barking and Dagenham,E05000029,E09000002,Chadwell Heath,622,51.5713,51.5843,0.1332,0.1417,1,338.422,0,117014
E05000029,3,1,Barking and Dagenham,E05000029,E09000002,Chadwell Heath,622,51.5758,51.5843,0.1308,0.1417,1,338.422,0,117014
E05000029,4,1,Barking and Dagenham,E05000029,E09000002,Chadwell Heath,622,51.5766,51.5843,0.1333,0.1417,1,338.422,0,117014
E05000029,5,1,Barking and Dagenham,E05000029,E09000002,Chadwell Heath,622,51.5808,51.5843,0.1342,0.1417,1,338.422,0,117014
E05000029,6,1,Barking and Dagenham,E05000029,E09000002,Chadwell Heath,622,51.5811,51.5843,0.1294,0.1417,1,338.422,0,117014
E05000029,7,1,Barking and Dagenham,E05000029,E09000002,Chadwell Heath,622,51.5862,51.5843,0.128,0.1417,1,338.422,0,117014
E05000029,8,1,Barking and Dagenham,E05000029,E09000002,Chadwell Heath,622,51.587,51.5843,0.1326,0.1417,1,338.422,0,117014
E05000029,9,1,Barking and Dagenham,E05000029,E09000002,Chadwell Heath,622,51.5895,51.5843,0.1312,0.1417,1,338.422,0,117014
E05000029,10,1,Barking and Dagenham,E05000029,E09000002,Chadwell Heath,622,51.5961,51.5843,0.1435,0.1417,1,338.422,0,117014
E05000029,11,1,Barking and Dagenham,E05000029,E09000002,Chadwell Heath,622,51.5989,51.5843,0.1482,0.1417,1,338.422,0,117014
E05000029,12,1,Barking and Dagenham,E05000029,E09000002,Chadwell Heath,622,51.5985,51.5843,0.1498,0.1417,1,338.422,0,117014
E05000029,13,1,Barking and Dagenham,E05000029,E09000002,Chadwell Heath,622,51.5949,51.5843,0.1528,0.1417,1,338.422,0,117014
E05000029,14,1,Barking and Dagenham,E05000029,E09000002,Chadwell Heath,622,51.5832,51.5843,0.1526,0.1417,1,338.422,0,117014
E05000029,15,1,Barking and Dagenham,E05000029,E09000002,Chadwell Heath,622,51.5802,51.5843,0.15,0.1417,1,338.422,0,117014
E05000029,16,1,Barking and Dagenham,E05000029,E09000002,Chadwell Heath,622,51.5752,51.5843,0.1486,0.1417,1,338.422,0,117014
E05000029,17,1,Barking and Dagenham,E05000029,E09000002,Chadwell Heath,622,51.5747,51.5843,0.1435,0.1417,1,338.422,0,117014
E05000029,18,1,Barking and Dagenham,E05000029,E09000002,Chadwell Heath,622,51.5717,51.5843,0.1436,0.1417,1,338.422,0,117014
E05000029,19,1,Barking and Dagenham,E05000029,E09000002,Chadwell Heath,622,51.5702,51.5843,0.1317,0.1417,1,338.422,0,117014
E05000030,1,1,Barking and Dagenham,E05000030,E09000002,Eastbrook,621,51.5428,51.5531,0.1632,0.1752,1,345.06,0,50856
E05000030,2,1,Barking and Dagenham,E05000030,E09000002,Eastbrook,621,51.5479,51.5531,0.1581,0.1752,1,345.06,0,50856
E05000030,3,1,Barking and Dagenham,E05000030,E09000002,Eastbrook,621,51.5505,51.5531,0.158,0.1752,1,345.06,0,50856
E05000030,4,1,Barking and Dagenham,E05000030,E09000002,Eastbrook,621,51.551,51.5531,0.1625,0.1752,1,345.06,0,50856
E05000030,5,1,Barking and Dagenham,E05000030,E09000002,Eastbrook,621,51.554,51.5531,0.1614,0.1752,1,345.06,0,50856
E05000030,6,1,Barking and Dagenham,E05000030,E09000002,Eastbrook,621,51.556,51.5531,0.1648,0.1752,1,345.06,0,50856
E05000030,7,1,Barking and Dagenham,E05000030,E09000002,Eastbrook,621,51.5562,51.5531,0.1698,0.1752,1,345.06,0,50856
E05000030,8,1,Barking and Dagenham,E05000030,E09000002,Eastbrook,621,51.563,51.5531,0.17,0.1752,1,345.06,0,50856
E05000030,9,1,Barking and Dagenham,E05000030,E09000002,Eastbrook,621,51.5646,51.5531,0.175,0.1752,1,345.06,0,50856
E05000030,10,1,Barking and Dagenham,E05000030,E09000002,Eastbrook,621,51.5643,51.5531,0.1868,0.1752,1,345.06,0,50856
E05000030,11,1,Barking and Dagenham,E05000030,E09000002,Eastbrook,621,51.5608,51.5531,0.1843,0.1752,1,345.06,0,50856
E05000030,12,1,Barking and Dagenham,E05000030,E09000002,Eastbrook,621,51.5571,51.5531,0.1861,0.1752,1,345.06,0,50856
E05000030,13,1,Barking and Dagenham,E05000030,E09000002,Eastbrook,621,51.5522,51.5531,0.1918,0.1752,1,345.06,0,50856
E05000030,14,1,Barking and Dagenham,E05000030,E09000002,Eastbrook,621,51.5471,51.5531,0.1877,0.1752,1,345.06,0,50856
E05000030,15,1,Barking and Dagenham,E05000030,E09000002,Eastbrook,621,51.5428,51.5531,0.1632,0.1752,1,345.06,0,50856
E05000031,1,1,Barking and Dagenham,E05000031,E09000002,Eastbury,613,51.5365,51.5353,0.0871,0.1078,1,143.921,0,51278
E05000031,2,1,Barking and Dagenham,E05000031,E09000002,Eastbury,613,51.5372,51.5353,0.0952,0.1078,1,143.921,0,51278
E05000031,3,1,Barking and Dagenham,E05000031,E09000002,Eastbury,613,51.5381,51.5353,0.1073,0.1078,1,143.921,0,51278
E05000031,4,1,Barking and Dagenham,E05000031,E09000002,Eastbury,613,51.5394,51.5353,0.1236,0.1078,1,143.921,0,51278
E05000031,5,1,Barking and Dagenham,E05000031,E09000002,Eastbury,613,51.538,51.5353,0.1238,0.1078,1,143.921,0,51278
E05000031,6,1,Barking and Dagenham,E05000031,E09000002,Eastbury,613,51.5339,51.5353,0.1239,0.1078,1,143.921,0,51278
E05000031,7,1,Barking and Dagenham,E05000031,E09000002,Eastbury,613,51.5339,51.5353,0.1153,0.1078,1,143.921,0,51278
E05000031,8,1,Barking and Dagenham,E05000031,E09000002,Eastbury,613,51.5322,51.5353,0.1146,0.1078,1,143.921,0,51278
E05000031,9,1,Barking and Dagenham,E05000031,E09000002,Eastbury,613,51.531,51.5353,0.1023,0.1078,1,143.921,0,51278
E05000031,10,1,Barking and Dagenham,E05000031,E09000002,Eastbury,613,51.5342,51.5353,0.0917,0.1078,1,143.921,0,51278
E05000031,11,1,Barking and Dagenham,E05000031,E09000002,Eastbury,613,51.5365,51.5353,0.0871,0.1078,1,143.921,0,51278
E05000032,1,1,Barking and Dagenham,E05000032,E09000002,Gascoigne,607,51.5357,51.5319,0.0703,0.0846,1,113.874,4.906,51280
E05000032,2,1,Barking and Dagenham,E05000032,E09000002,Gascoigne,607,51.5369,51.5319,0.0753,0.0846,1,113.874,4.906,51280
E05000032,3,1,Barking and Dagenham,E05000032,E09000002,Gascoigne,607,51.5331,51.5319,0.0776,0.0846,1,113.874,4.906,51280
E05000032,4,1,Barking and Dagenham,E05000032,E09000002,Gascoigne,607,51.5365,51.5319,0.0871,0.0846,1,113.874,4.906,51280
E05000032,5,1,Barking and Dagenham,E05000032,E09000002,Gascoigne,607,51.5342,51.5319,0.0917,0.0846,1,113.874,4.906,51280
E05000032,6,1,Barking and Dagenham,E05000032,E09000002,Gascoigne,607,51.531,51.5319,0.1023,0.0846,1,113.874,4.906,51280
E05000032,7,1,Barking and Dagenham,E05000032,E09000002,Gascoigne,607,51.5271,51.5319,0.0821,0.0846,1,113.874,4.906,51280
E05000032,8,1,Barking and Dagenham,E05000032,E09000002,Gascoigne,607,51.5303,51.5319,0.0742,0.0846,1,113.874,4.906,51280
E05000032,9,1,Barking and Dagenham,E05000032,E09000002,Gascoigne,607,51.5357,51.5319,0.0703,0.0846,1,113.874,4.906,51280
E05000033,1,1,Barking and Dagenham,E05000033,E09000002,Goresbrook,614,51.5312,51.5356,0.1494,0.1371,1,127.782,0,117016
E05000033,2,1,Barking and Dagenham,E05000033,E09000002,Goresbrook,614,51.5307,51.5356,0.1434,0.1371,1,127.782,0,117016
E05000033,3,1,Barking and Dagenham,E05000033,E09000002,Goresbrook,614,51.5315,51.5356,0.135,0.1371,1,127.782,0,117016
E05000033,4,1,Barking and Dagenham,E05000033,E09000002,Goresbrook,614,51.5336,51.5356,0.1364,0.1371,1,127.782,0,117016
E05000033,5,1,Barking and Dagenham,E05000033,E09000002,Goresbrook,614,51.5339,51.5356,0.1239,0.1371,1,127.782,0,117016
E05000033,6,1,Barking and Dagenham,E05000033,E09000002,Goresbrook,614,51.538,51.5356,0.1238,0.1371,1,127.782,0,117016
E05000033,7,1,Barking and Dagenham,E05000033,E09000002,Goresbrook,614,51.5383,51.5356,0.1293,0.1371,1,127.782,0,117016
E05000033,8,1,Barking and Dagenham,E05000033,E09000002,Goresbrook,614,51.5398,51.5356,0.1293,0.1371,1,127.782,0,117016
E05000033,9,1,Barking and Dagenham,E05000033,E09000002,Goresbrook,614,51.5402,51.5356,0.1358,0.1371,1,127.782,0,117016
E05000033,10,1,Barking and Dagenham,E05000033,E09000002,Goresbrook,614,51.5406,51.5356,0.1419,0.1371,1,127.782,0,117016
E05000033,11,1,Barking and Dagenham,E05000033,E09000002,Goresbrook,614,51.537,51.5356,0.1451,0.1371,1,127.782,0,117016
E05000033,12,1,Barking and Dagenham,E05000033,E09000002,Goresbrook,614,51.5355,51.5356,0.144,0.1371,1,127.782,0,117016
E05000033,13,1,Barking and Dagenham,E05000033,E09000002,Goresbrook,614,51.5348,51.5356,0.1498,0.1371,1,127.782,0,117016
E05000033,14,1,Barking and Dagenham,E05000033,E09000002,Goresbrook,614,51.5312,51.5356,0.1494,0.1371,1,127.782,0,117016
E05000034,1,1,Barking and Dagenham,E05000034,E09000002,Heath,619,51.5656,51.5569,0.1559,0.1558,1,200.128,0,117021
E05000034,2,1,Barking and Dagenham,E05000034,E09000002,Heath,619,51.5611,51.5569,0.1635,0.1558,1,200.128,0,117021
E05000034,3,1,Barking and Dagenham,E05000034,E09000002,Heath,619,51.563,51.5569,0.17,0.1558,1,200.128,0,117021
E05000034,4,1,Barking and Dagenham,E05000034,E09000002,Heath,619,51.5562,51.5569,0.1698,0.1558,1,200.128,0,117021
E05000034,5,1,Barking and Dagenham,E05000034,E09000002,Heath,619,51.556,51.5569,0.1648,0.1558,1,200.128,0,117021
E05000034,6,1,Barking and Dagenham,E05000034,E09000002,Heath,619,51.554,51.5569,0.1614,0.1558,1,200.128,0,117021
E05000034,7,1,Barking and Dagenham,E05000034,E09000002,Heath,619,51.551,51.5569,0.1625,0.1558,1,200.128,0,117021
E05000034,8,1,Barking and Dagenham,E05000034,E09000002,Heath,619,51.5505,51.5569,0.158,0.1558,1,200.128,0,117021
E05000034,9,1,Barking and Dagenham,E05000034,E09000002,Heath,619,51.5505,51.5569,0.1444,0.1558,1,200.128,0,117021
E05000034,10,1,Barking and Dagenham,E05000034,E09000002,Heath,619,51.5523,51.5569,0.1385,0.1558,1,200.128,0,117021
E05000034,11,1,Barking and Dagenham,E05000034,E09000002,Heath,619,51.5541,51.5569,0.1453,0.1558,1,200.128,0,117021
E05000034,12,1,Barking and Dagenham,E05000034,E09000002,Heath,619,51.5553,51.5569,0.144,0.1558,1,200.128,0,117021
E05000034,13,1,Barking and Dagenham,E05000034,E09000002,Heath,619,51.5579,51.5569,0.1439,0.1558,1,200.128,0,117021
E05000034,14,1,Barking and Dagenham,E05000034,E09000002,Heath,619,51.5579,51.5569,0.1492,0.1558,1,200.128,0,117021
E05000034,15,1,Barking and Dagenham,E05000034,E09000002,Heath,619,51.5606,51.5569,0.1495,0.1558,1,200.128,0,117021
E05000034,16,1,Barking and Dagenham,E05000034,E09000002,Heath,619,51.5609,51.5569,0.1516,0.1558,1,200.128,0,117021
E05000034,17,1,Barking and Dagenham,E05000034,E09000002,Heath,619,51.5651,51.5569,0.1521,0.1558,1,200.128,0,117021
E05000034,18,1,Barking and Dagenham,E05000034,E09000002,Heath,619,51.5656,51.5569,0.1559,0.1558,1,200.128,0,117021
E05000035,1,1,Barking and Dagenham,E05000035,E09000002,Longbridge,612,51.5372,51.5433,0.0952,0.0981,1,164.53,0,51279
E05000035,2,1,Barking and Dagenham,E05000035,E09000002,Longbridge,612,51.5443,51.5433,0.0817,0.0981,1,164.53,0,51279
E05000035,3,1,Barking and Dagenham,E05000035,E09000002,Longbridge,612,51.5472,51.5433,0.0901,0.0981,1,164.53,0,51279
E05000035,4,1,Barking and Dagenham,E05000035,E09000002,Longbridge,612,51.5481,51.5433,0.0939,0.0981,1,164.53,0,51279
E05000035,5,1,Barking and Dagenham,E05000035,E09000002,Longbridge,612,51.5453,51.5433,0.0951,0.0981,1,164.53,0,51279
E05000035,6,1,Barking and Dagenham,E05000035,E09000002,Longbridge,612,51.5504,51.5433,0.1078,0.0981,1,164.53,0,51279
E05000035,7,1,Barking and Dagenham,E05000035,E09000002,Longbridge,612,51.549,51.5433,0.1086,0.0981,1,164.53,0,51279
E05000035,8,1,Barking and Dagenham,E05000035,E09000002,Longbridge,612,51.5462,51.5433,0.1109,0.0981,1,164.53,0,51279
E05000035,9,1,Barking and Dagenham,E05000035,E09000002,Longbridge,612,51.5403,51.5433,0.106,0.0981,1,164.53,0,51279
E05000035,10,1,Barking and Dagenham,E05000035,E09000002,Longbridge,612,51.5381,51.5433,0.1073,0.0981,1,164.53,0,51279
E05000035,11,1,Barking and Dagenham,E05000035,E09000002,Longbridge,612,51.5372,51.5433,0.0952,0.0981,1,164.53,0,51279
E05000036,1,1,Barking and Dagenham,E05000036,E09000002,Mayesbrook,615,51.549,51.5434,0.1086,0.1207,1,185.642,0,117015
E05000036,2,1,Barking and Dagenham,E05000036,E09000002,Mayesbrook,615,51.5469,51.5434,0.1235,0.1207,1,185.642,0,117015
E05000036,3,1,Barking and Dagenham,E05000036,E09000002,Mayesbrook,615,51.5509,51.5434,0.1259,0.1207,1,185.642,0,117015
E05000036,4,1,Barking and Dagenham,E05000036,E09000002,Mayesbrook,615,51.5513,51.5434,0.132,0.1207,1,185.642,0,117015
E05000036,5,1,Barking and Dagenham,E05000036,E09000002,Mayesbrook,615,51.5465,51.5434,0.1271,0.1207,1,185.642,0,117015
E05000036,6,1,Barking and Dagenham,E05000036,E09000002,Mayesbrook,615,51.5466,51.5434,0.1317,0.1207,1,185.642,0,117015
E05000036,7,1,Barking and Dagenham,E05000036,E09000002,Mayesbrook,615,51.5433,51.5434,0.1335,0.1207,1,185.642,0,117015
E05000036,8,1,Barking and Dagenham,E05000036,E09000002,Mayesbrook,615,51.5402,51.5434,0.1358,0.1207,1,185.642,0,117015
E05000036,9,1,Barking and Dagenham,E05000036,E09000002,Mayesbrook,615,51.5398,51.5434,0.1293,0.1207,1,185.642,0,117015
E05000036,10,1,Barking and Dagenham,E05000036,E09000002,Mayesbrook,615,51.5383,51.5434,0.1293,0.1207,1,185.642,0,117015
E05000036,11,1,Barking and Dagenham,E05000036,E09000002,Mayesbrook,615,51.538,51.5434,0.1238,0.1207,1,185.642,0,117015
E05000036,12,1,Barking and Dagenham,E05000036,E09000002,Mayesbrook,615,51.5394,51.5434,0.1236,0.1207,1,185.642,0,117015
E05000036,13,1,Barking and Dagenham,E05000036,E09000002,Mayesbrook,615,51.5381,51.5434,0.1073,0.1207,1,185.642,0,117015
E05000036,14,1,Barking and Dagenham,E05000036,E09000002,Mayesbrook,615,51.5403,51.5434,0.106,0.1207,1,185.642,0,117015
E05000036,15,1,Barking and Dagenham,E05000036,E09000002,Mayesbrook,615,51.5462,51.5434,0.1109,0.1207,1,185.642,0,117015
E05000036,16,1,Barking and Dagenham,E05000036,E09000002,Mayesbrook,615,51.549,51.5434,0.1086,0.1207,1,185.642,0,117015
E05000037,1,1,Barking and Dagenham,E05000037,E09000002,Parsloes,623,51.5509,51.5499,0.1259,0.1363,1,124.384,0,117017
E05000037,2,1,Barking and Dagenham,E05000037,E09000002,Parsloes,623,51.5551,51.5499,0.1288,0.1363,1,124.384,0,117017
E05000037,3,1,Barking and Dagenham,E05000037,E09000002,Parsloes,623,51.5553,51.5499,0.144,0.1363,1,124.384,0,117017
E05000037,4,1,Barking and Dagenham,E05000037,E09000002,Parsloes,623,51.5541,51.5499,0.1453,0.1363,1,124.384,0,117017
E05000037,5,1,Barking and Dagenham,E05000037,E09000002,Parsloes,623,51.5523,51.5499,0.1385,0.1363,1,124.384,0,117017
E05000037,6,1,Barking and Dagenham,E05000037,E09000002,Parsloes,623,51.5505,51.5499,0.1444,0.1363,1,124.384,0,117017
E05000037,7,1,Barking and Dagenham,E05000037,E09000002,Parsloes,623,51.5461,51.5499,0.1447,0.1363,1,124.384,0,117017
E05000037,8,1,Barking and Dagenham,E05000037,E09000002,Parsloes,623,51.544,51.5499,0.1432,0.1363,1,124.384,0,117017
E05000037,9,1,Barking and Dagenham,E05000037,E09000002,Parsloes,623,51.5452,51.5499,0.1402,0.1363,1,124.384,0,117017
E05000037,10,1,Barking and Dagenham,E05000037,E09000002,Parsloes,623,51.5433,51.5499,0.1335,0.1363,1,124.384,0,117017
E05000037,11,1,Barking and Dagenham,E05000037,E09000002,Parsloes,623,51.5466,51.5499,0.1317,0.1363,1,124.384,0,117017
E05000037,12,1,Barking and Dagenham,E05000037,E09000002,Parsloes,623,51.5465,51.5499,0.1271,0.1363,1,124.384,0,117017
E05000037,13,1,Barking and Dagenham,E05000037,E09000002,Parsloes,623,51.5513,51.5499,0.132,0.1363,1,124.384,0,117017
E05000037,14,1,Barking and Dagenham,E05000037,E09000002,Parsloes,623,51.5509,51.5499,0.1259,0.1363,1,124.384,0,117017
E05000038,1,1,Barking and Dagenham,E05000038,E09000002,River,609,51.5312,51.524,0.1494,0.1547,1,354.369,41.464,117013
E05000038,2,1,Barking and Dagenham,E05000038,E09000002,River,609,51.5348,51.524,0.1498,0.1547,1,354.369,41.464,117013
E05000038,3,1,Barking and Dagenham,E05000038,E09000002,River,609,51.5355,51.524,0.144,0.1547,1,354.369,41.464,117013
E05000038,4,1,Barking and Dagenham,E05000038,E09000002,River,609,51.537,51.524,0.1451,0.1547,1,354.369,41.464,117013
E05000038,5,1,Barking and Dagenham,E05000038,E09000002,River,609,51.5406,51.524,0.1419,0.1547,1,354.369,41.464,117013
E05000038,6,1,Barking and Dagenham,E05000038,E09000002,River,609,51.5411,51.524,0.1495,0.1547,1,354.369,41.464,117013
E05000038,7,1,Barking and Dagenham,E05000038,E09000002,River,609,51.5397,51.524,0.1498,0.1547,1,354.369,41.464,117013
E05000038,8,1,Barking and Dagenham,E05000038,E09000002,River,609,51.5396,51.524,0.1546,0.1547,1,354.369,41.464,117013
E05000038,9,1,Barking and Dagenham,E05000038,E09000002,River,609,51.5358,51.524,0.1546,0.1547,1,354.369,41.464,117013
E05000038,10,1,Barking and Dagenham,E05000038,E09000002,River,609,51.5343,51.524,0.1606,0.1547,1,354.369,41.464,117013
E05000038,11,1,Barking and Dagenham,E05000038,E09000002,River,609,51.5283,51.524,0.1676,0.1547,1,354.369,41.464,117013
E05000038,12,1,Barking and Dagenham,E05000038,E09000002,River,609,51.5266,51.524,0.1661,0.1547,1,354.369,41.464,117013
E05000038,13,1,Barking and Dagenham,E05000038,E09000002,River,609,51.5154,51.524,0.1613,0.1547,1,354.369,41.464,117013
E05000038,14,1,Barking and Dagenham,E05000038,E09000002,River,609,51.5083,51.524,0.1595,0.1547,1,354.369,41.464,117013
E05000038,15,1,Barking and Dagenham,E05000038,E09000002,River,609,51.5087,51.524,0.1549,0.1547,1,354.369,41.464,117013
E05000038,16,1,Barking and Dagenham,E05000038,E09000002,River,609,51.5125,51.524,0.1425,0.1547,1,354.369,41.464,117013
E05000038,17,1,Barking and Dagenham,E05000038,E09000002,River,609,51.5163,51.524,0.1464,0.1547,1,354.369,41.464,117013
E05000038,18,1,Barking and Dagenham,E05000038,E09000002,River,609,51.5288,51.524,0.1494,0.1547,1,354.369,41.464,117013
E05000038,19,1,Barking and Dagenham,E05000038,E09000002,River,609,51.5312,51.524,0.1494,0.1547,1,354.369,41.464,117013
E05000039,1,1,Barking and Dagenham,E05000039,E09000002,Thames,608,51.5271,51.5231,0.0821,0.1204,1,788.848,120.125,117012
E05000039,2,1,Barking and Dagenham,E05000039,E09000002,Thames,608,51.531,51.5231,0.1023,0.1204,1,788.848,120.125,117012
E05000039,3,1,Barking and Dagenham,E05000039,E09000002,Thames,608,51.5322,51.5231,0.1146,0.1204,1,788.848,120.125,117012
E05000039,4,1,Barking and Dagenham,E05000039,E09000002,Thames,608,51.5339,51.5231,0.1153,0.1204,1,788.848,120.125,117012
E05000039,5,1,Barking and Dagenham,E05000039,E09000002,Thames,608,51.5339,51.5231,0.1239,0.1204,1,788.848,120.125,117012
E05000039,6,1,Barking and Dagenham,E05000039,E09000002,Thames,608,51.5336,51.5231,0.1364,0.1204,1,788.848,120.125,117012
E05000039,7,1,Barking and Dagenham,E05000039,E09000002,Thames,608,51.5315,51.5231,0.135,0.1204,1,788.848,120.125,117012
E05000039,8,1,Barking and Dagenham,E05000039,E09000002,Thames,608,51.5307,51.5231,0.1434,0.1204,1,788.848,120.125,117012
E05000039,9,1,Barking and Dagenham,E05000039,E09000002,Thames,608,51.5312,51.5231,0.1494,0.1204,1,788.848,120.125,117012
E05000039,10,1,Barking and Dagenham,E05000039,E09000002,Thames,608,51.5288,51.5231,0.1494,0.1204,1,788.848,120.125,117012
E05000039,11,1,Barking and Dagenham,E05000039,E09000002,Thames,608,51.5163,51.5231,0.1464,0.1204,1,788.848,120.125,117012
E05000039,12,1,Barking and Dagenham,E05000039,E09000002,Thames,608,51.5125,51.5231,0.1425,0.1204,1,788.848,120.125,117012
E05000039,13,1,Barking and Dagenham,E05000039,E09000002,Thames,608,51.5147,51.5231,0.1343,0.1204,1,788.848,120.125,117012
E05000039,14,1,Barking and Dagenham,E05000039,E09000002,Thames,608,51.5149,51.5231,0.1269,0.1204,1,788.848,120.125,117012
E05000039,15,1,Barking and Dagenham,E05000039,E09000002,Thames,608,51.5131,51.5231,0.1199,0.1204,1,788.848,120.125,117012
E05000039,16,1,Barking and Dagenham,E05000039,E09000002,Thames,608,51.5113,51.5231,0.1119,0.1204,1,788.848,120.125,117012
E05000039,17,1,Barking and Dagenham,E05000039,E09000002,Thames,608,51.5114,51.5231,0.1013,0.1204,1,788.848,120.125,117012
E05000039,18,1,Barking and Dagenham,E05000039,E09000002,Thames,608,51.514,51.5231,0.1014,0.1204,1,788.848,120.125,117012
E05000039,19,1,Barking and Dagenham,E05000039,E09000002,Thames,608,51.5165,51.5231,0.0965,0.1204,1,788.848,120.125,117012
E05000039,20,1,Barking and Dagenham,E05000039,E09000002,Thames,608,51.5199,51.5231,0.0966,0.1204,1,788.848,120.125,117012
E05000039,21,1,Barking and Dagenham,E05000039,E09000002,Thames,608,51.522,51.5231,0.0941,0.1204,1,788.848,120.125,117012
